***SESSION HEADER***
{
  "Participant": "S02",
  "Timestamp": "11-27-18-22-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg;
547.0918;2;0;False;Estimation;1.854;Squirell;False;False;2.4199;2.2266;(-0.0345, 1.1206, -7.2232);(0.0135, 0.0089, 0.0165, 0.9997);(-0.0296, 0.7050, -6.9518);(0.1284, -0.0388, -0.1669, 0.9768);(-0.2950, 0.0000, 2.2069);(-0.3658, 0.0000, 2.3921);1.0801;
548.7115;3;0;False;Focus;1.620;empty;empty;empty;7.0000;0.0000;(-0.0335, 1.1215, -7.2243);(0.0094, 0.0129, 0.0147, 0.9998);(-0.0281, 0.7472, -6.9590);(0.0324, -0.0562, -0.1417, 0.9878);(-0.2950, 0.0000, 2.2069);(0.0000, 0.0000, -7.0000);1.0801;
548.7230;3;0;False;BeforeFade;0.012;Pidgeon;False;False;1.8934;0.0000;(-0.0335, 1.1215, -7.2244);(0.0093, 0.0130, 0.0148, 0.9998);(-0.0281, 0.7474, -6.9591);(0.0323, -0.0562, -0.1419, 0.9878);(-0.2950, 0.0000, 2.2069);(0.1397, 0.0000, 1.8882);1.0801;
548.8231;3;0;False;Stimuli;0.100;Pidgeon;False;False;1.8934;0.0000;(-0.0332, 1.1217, -7.2244);(0.0090, 0.0138, 0.0144, 0.9998);(-0.0282, 0.7499, -6.9595);(0.0275, -0.0583, -0.1403, 0.9880);(-0.2950, 0.0000, 2.2069);(0.1397, 0.0000, 1.8882);1.0801;
549.8287;3;0;False;AfterFade;1.005;Pidgeon;False;False;1.8934;0.0000;(-0.0271, 1.1211, -7.2230);(0.0153, 0.0516, 0.0095, 0.9985);(0.0133, 0.7504, -6.9396);(-0.0063, 0.0319, -0.1121, 0.9932);(-0.2950, 0.0000, 2.2069);(0.1397, 0.0000, 1.8882);1.0801;
551.7494;3;0;False;Estimation;1.921;Pidgeon;False;False;1.8934;1.8273;(-0.0283, 1.1196, -7.2207);(0.0229, 0.0473, 0.0116, 0.9986);(0.0163, 0.6860, -6.9290);(0.1476, 0.0668, -0.1831, 0.9696);(0.1559, 0.0000, 1.8206);(0.1397, 0.0000, 1.8882);0.6618;
553.6371;4;0;False;Focus;1.888;empty;empty;empty;7.0000;0.0000;(-0.0263, 1.1208, -7.2234);(0.0151, 0.0466, 0.0081, 0.9988);(-0.0418, 0.8032, -6.9886);(-0.2732, -0.0728, 0.1303, 0.9503);(0.1559, 0.0000, 1.8206);(0.0000, 0.0000, -7.0000);0.6618;
553.6484;4;0;False;BeforeFade;0.011;Bird;False;False;2.8023;0.0000;(-0.0263, 1.1208, -7.2234);(0.0151, 0.0467, 0.0080, 0.9988);(-0.0418, 0.8033, -6.9885);(-0.2733, -0.0731, 0.1302, 0.9503);(0.1559, 0.0000, 1.8206);(0.2504, 0.0000, 2.7911);0.6618;
553.7489;4;0;False;Stimuli;0.100;Bird;False;False;2.8023;0.0000;(-0.0264, 1.1208, -7.2232);(0.0148, 0.0465, 0.0077, 0.9988);(-0.0425, 0.8030, -6.9886);(-0.2730, -0.0741, 0.1303, 0.9503);(0.1559, 0.0000, 1.8206);(0.2504, 0.0000, 2.7911);0.6618;
554.7540;4;0;False;AfterFade;1.005;Bird;False;False;2.8023;0.0000;(-0.0257, 1.1201, -7.2226);(0.0183, 0.0469, 0.0073, 0.9987);(0.0103, 0.7621, -6.9419);(-0.0848, 0.0243, -0.0322, 0.9956);(0.1559, 0.0000, 1.8206);(0.2504, 0.0000, 2.7911);0.6618;
556.4296;4;0;False;Estimation;1.676;Bird;False;False;2.8023;2.6573;(-0.0269, 1.1206, -7.2228);(0.0170, 0.0459, 0.0077, 0.9988);(0.0188, 0.7065, -6.9270);(0.0822, 0.0509, -0.1413, 0.9852);(0.2244, 0.0000, 2.6478);(0.2504, 0.0000, 2.7911);0.2825;
558.2726;5;0;False;Focus;1.843;empty;empty;empty;7.0000;0.0000;(-0.0271, 1.1207, -7.2231);(0.0152, 0.0446, 0.0104, 0.9988);(0.0062, 0.7588, -6.9444);(-0.0394, 0.0170, -0.0781, 0.9960);(0.2244, 0.0000, 2.6478);(0.0000, 0.0000, -7.0000);0.2825;
558.2836;5;0;False;BeforeFade;0.011;Goat;False;False;1.6969;0.0000;(-0.0271, 1.1207, -7.2232);(0.0153, 0.0446, 0.0104, 0.9988);(0.0061, 0.7588, -6.9445);(-0.0396, 0.0168, -0.0782, 0.9960);(0.2244, 0.0000, 2.6478);(-0.1953, 0.0000, 1.6856);0.2825;
558.3841;5;0;False;Stimuli;0.101;Goat;False;False;1.6969;0.0000;(-0.0271, 1.1209, -7.2234);(0.0149, 0.0446, 0.0100, 0.9988);(0.0066, 0.7595, -6.9444);(-0.0411, 0.0176, -0.0778, 0.9960);(0.2244, 0.0000, 2.6478);(-0.1953, 0.0000, 1.6856);0.2825;
559.3893;5;0;False;AfterFade;1.005;Goat;False;False;1.6969;0.0000;(-0.0273, 1.1210, -7.2237);(0.0139, 0.0425, 0.0096, 0.9990);(-0.0146, 0.7607, -6.9540);(-0.0427, -0.0307, -0.0823, 0.9952);(0.2244, 0.0000, 2.6478);(-0.1953, 0.0000, 1.6856);0.2825;
561.9694;5;0;False;Estimation;2.580;Goat;False;False;1.6969;1.9108;(-0.0300, 1.1204, -7.2221);(0.0167, 0.0366, 0.0132, 0.9991);(-0.0189, 0.6864, -6.9423);(0.1494, -0.0126, -0.1672, 0.9745);(-0.1623, 0.0000, 1.9039);(-0.1953, 0.0000, 1.6856);1.7367;
591.9147;6;0;False;RepeatFamil;29.945;empty;empty;empty;7.0000;0.0000;(-0.0290, 1.1255, -7.2273);(-0.0245, 0.0404, -0.0032, 0.9989);(-0.0196, 0.5514, -6.8704);(0.0306, 0.0195, 0.0594, 0.9976);(-0.1623, 0.0000, 1.9039);(0.0000, 0.0000, -7.0000);1.7367;
595.5895;1;0;False;Init;3.675;empty;empty;empty;7.0000;0.0000;(-0.0246, 1.1200, -7.2198);(0.0087, 0.0637, -0.0001, 0.9979);(-0.0173, 0.5511, -6.8708);(0.0354, 0.0281, 0.0496, 0.9977);(-0.1623, 0.0000, 1.9039);(0.0000, 0.0000, -7.0000);1.7367;
597.1753;1;1;False;Focus;1.586;empty;empty;empty;7.0000;0.0000;(-0.0135, 1.1322, -7.1760);(0.0629, 0.0546, 0.0061, 0.9965);(-0.0041, 0.5676, -6.8654);(-0.0364, 0.0772, 0.0819, 0.9930);(-0.1623, 0.0000, 1.9039);(0.0000, 0.0000, -7.0000);1.7367;
597.1866;1;1;False;BeforeFade;0.011;FinalSnake;True;False;3.1592;0.0000;(-0.0128, 1.1316, -7.1776);(0.0635, 0.0567, 0.0042, 0.9964);(-0.0040, 0.5680, -6.8658);(-0.0361, 0.0789, 0.0838, 0.9927);(-0.1623, 0.0000, 1.9039);(-0.3360, 0.0000, 3.1413);1.7367;
597.2869;1;1;False;Stimuli;0.100;FinalSnake;True;False;3.1592;0.0000;(-0.0105, 1.1277, -7.1927);(0.0713, 0.0731, 0.0013, 0.9948);(-0.0048, 0.5721, -6.8729);(-0.0439, 0.0674, 0.0981, 0.9919);(-0.1623, 0.0000, 1.9039);(-0.3360, 0.0000, 3.1413);1.7367;
598.2924;1;1;False;AfterFade;1.005;FinalSnake;True;False;3.1592;0.0000;(-0.0298, 1.1228, -7.2048);(0.0488, 0.0419, 0.0149, 0.9978);(-0.0174, 0.5662, -6.8737);(-0.0651, 0.0173, 0.1362, 0.9884);(-0.1623, 0.0000, 1.9039);(-0.3360, 0.0000, 3.1413);1.7367;
601.3525;1;1;False;Estimation;3.060;FinalSnake;True;False;3.1592;2.8361;(-0.0365, 1.1254, -7.2216);(0.0238, 0.0143, 0.0157, 0.9995);(-0.0785, 0.6242, -6.8715);(0.0706, -0.0743, -0.0029, 0.9947);(-0.4916, 0.0000, 2.7932);(-0.3360, 0.0000, 3.1413);3.8761;
603.0169;2;1;False;Focus;1.664;empty;empty;empty;7.0000;0.0000;(-0.0298, 1.1239, -7.2185);(0.0304, 0.0432, 0.0103, 0.9985);(-0.0547, 0.6169, -6.9008);(-0.0788, -0.0203, 0.0616, 0.9948);(-0.4916, 0.0000, 2.7932);(0.0000, 0.0000, -7.0000);3.8761;
603.0281;2;1;False;BeforeFade;0.011;Crocodile;True;True;2.6587;0.0000;(-0.0299, 1.1240, -7.2187);(0.0302, 0.0430, 0.0105, 0.9986);(-0.0544, 0.6163, -6.9005);(-0.0762, -0.0205, 0.0579, 0.9952);(-0.4916, 0.0000, 2.7932);(0.6423, 0.0000, 2.5800);3.8761;
603.1287;2;1;False;Stimuli;0.101;Crocodile;True;True;2.6587;0.0000;(-0.0297, 1.1241, -7.2195);(0.0290, 0.0424, 0.0105, 0.9986);(-0.0469, 0.6106, -6.8972);(-0.0613, -0.0064, 0.0466, 0.9970);(-0.4916, 0.0000, 2.7932);(0.6423, 0.0000, 2.5800);3.8761;
604.1343;2;1;False;AfterFade;1.005;Crocodile;True;True;2.6587;0.0000;(-0.0269, 1.1229, -7.2216);(0.0394, 0.0859, 0.0132, 0.9954);(0.0712, 0.6545, -6.8657);(-0.0545, 0.1606, 0.0773, 0.9825);(-0.4916, 0.0000, 2.7932);(0.6423, 0.0000, 2.5800);3.8761;
605.4854;2;1;False;Estimation;1.351;Crocodile;True;True;2.6587;2.3334;(-0.0288, 1.1225, -7.2213);(0.0399, 0.0903, 0.0183, 0.9949);(0.0678, 0.6063, -6.8655);(0.1024, 0.1183, 0.0278, 0.9873);(0.6027, 0.0000, 2.2542);(0.6423, 0.0000, 2.5800);0.9871;
607.0044;3;1;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0264, 1.1242, -7.2277);(0.0286, 0.0665, 0.0120, 0.9973);(-0.0199, 0.6619, -6.9076);(-0.0487, 0.0018, 0.0887, 0.9949);(0.6027, 0.0000, 2.2542);(0.0000, 0.0000, -7.0000);0.9871;
607.0156;3;1;False;BeforeFade;0.011;Pig;False;True;2.8950;0.0000;(-0.0265, 1.1242, -7.2277);(0.0286, 0.0665, 0.0119, 0.9973);(-0.0201, 0.6619, -6.9076);(-0.0489, 0.0019, 0.0886, 0.9949);(0.6027, 0.0000, 2.2542);(-0.2397, 0.0000, 2.8851);0.9871;
607.1160;3;1;False;Stimuli;0.101;Pig;False;True;2.8950;0.0000;(-0.0263, 1.1241, -7.2275);(0.0292, 0.0669, 0.0119, 0.9973);(-0.0203, 0.6623, -6.9078);(-0.0487, 0.0016, 0.0878, 0.9949);(0.6027, 0.0000, 2.2542);(-0.2397, 0.0000, 2.8851);0.9871;
608.1213;3;1;False;AfterFade;1.005;Pig;False;True;2.8950;0.0000;(-0.0295, 1.1236, -7.2277);(0.0322, 0.0603, 0.0153, 0.9975);(-0.0305, 0.6589, -6.9011);(-0.0143, -0.0200, 0.0575, 0.9980);(0.6027, 0.0000, 2.2542);(-0.2397, 0.0000, 2.8851);0.9871;
609.6179;3;1;False;Estimation;1.497;Pig;False;True;2.8950;2.9442;(-0.0299, 1.1233, -7.2273);(0.0353, 0.0574, 0.0152, 0.9976);(-0.0375, 0.6410, -6.9038);(0.0622, -0.0361, 0.0098, 0.9974);(-0.2350, 0.0000, 2.9348);(-0.2397, 0.0000, 2.8851);0.1713;
611.2487;4;1;False;Focus;1.631;empty;empty;empty;7.0000;0.0000;(-0.0279, 1.1232, -7.2275);(0.0348, 0.0550, 0.0126, 0.9978);(-0.0419, 0.6603, -6.9144);(-0.0123, -0.0299, 0.0674, 0.9972);(-0.2350, 0.0000, 2.9348);(0.0000, 0.0000, -7.0000);0.1713;
611.2599;4;1;False;BeforeFade;0.011;FinalWolf;True;False;5.3671;0.0000;(-0.0279, 1.1232, -7.2275);(0.0348, 0.0549, 0.0126, 0.9978);(-0.0419, 0.6603, -6.9144);(-0.0122, -0.0300, 0.0671, 0.9972);(-0.2350, 0.0000, 2.9348);(-0.2307, 0.0000, 5.3621);0.1713;
611.3605;4;1;False;Stimuli;0.101;FinalWolf;True;False;5.3671;0.0000;(-0.0280, 1.1232, -7.2275);(0.0348, 0.0545, 0.0127, 0.9978);(-0.0422, 0.6604, -6.9148);(-0.0129, -0.0303, 0.0678, 0.9972);(-0.2350, 0.0000, 2.9348);(-0.2307, 0.0000, 5.3621);0.1713;
612.3656;4;1;False;AfterFade;1.005;FinalWolf;True;False;5.3671;0.0000;(-0.0272, 1.1234, -7.2279);(0.0350, 0.0549, 0.0121, 0.9978);(-0.0368, 0.6696, -6.9085);(-0.0210, -0.0248, 0.0556, 0.9979);(-0.2350, 0.0000, 2.9348);(-0.2307, 0.0000, 5.3621);0.1713;
613.7172;4;1;False;Estimation;1.352;FinalWolf;True;False;5.3671;4.9036;(-0.0273, 1.1228, -7.2279);(0.0375, 0.0536, 0.0128, 0.9978);(-0.0305, 0.6726, -6.9031);(-0.0116, -0.0142, 0.0298, 0.9994);(-0.1619, 0.0000, 4.9009);(-0.2307, 0.0000, 5.3621);0.5710;
615.6160;5;1;False;Focus;1.899;empty;empty;empty;7.0000;0.0000;(-0.0261, 1.1234, -7.2286);(0.0350, 0.0544, 0.0111, 0.9978);(-0.0282, 0.6756, -6.9039);(-0.0090, -0.0106, 0.0214, 0.9997);(-0.1619, 0.0000, 4.9009);(0.0000, 0.0000, -7.0000);0.5710;
615.6272;5;1;False;BeforeFade;0.011;Crocodile;True;True;3.0157;0.0000;(-0.0261, 1.1233, -7.2285);(0.0350, 0.0544, 0.0110, 0.9978);(-0.0280, 0.6755, -6.9038);(-0.0089, -0.0106, 0.0211, 0.9997);(-0.1619, 0.0000, 4.9009);(0.3642, 0.0000, 2.9936);0.5710;
615.7277;5;1;False;Stimuli;0.101;Crocodile;True;True;3.0157;0.0000;(-0.0261, 1.1232, -7.2284);(0.0357, 0.0544, 0.0107, 0.9978);(-0.0282, 0.6756, -6.9040);(-0.0091, -0.0102, 0.0209, 0.9997);(-0.1619, 0.0000, 4.9009);(0.3642, 0.0000, 2.9936);0.5710;
616.7330;5;1;False;AfterFade;1.005;Crocodile;True;True;3.0157;0.0000;(-0.0233, 1.1228, -7.2292);(0.0368, 0.0600, 0.0086, 0.9975);(0.0172, 0.6761, -6.8891);(-0.0060, 0.0621, 0.0136, 0.9980);(-0.1619, 0.0000, 4.9009);(0.3642, 0.0000, 2.9936);0.5710;
617.9616;5;1;False;Estimation;1.229;Crocodile;True;True;3.0157;2.8713;(-0.0233, 1.1227, -7.2291);(0.0365, 0.0603, 0.0099, 0.9975);(0.0278, 0.6508, -6.8859);(0.0687, 0.0773, -0.0223, 0.9944);(0.4430, 0.0000, 2.8369);(0.3642, 0.0000, 2.9936);1.9387;
619.5254;6;1;False;Focus;1.564;empty;empty;empty;7.0000;0.0000;(-0.0238, 1.1230, -7.2285);(0.0356, 0.0578, 0.0098, 0.9976);(0.0212, 0.6645, -6.8881);(0.0392, 0.0646, -0.0075, 0.9971);(0.4430, 0.0000, 2.8369);(0.0000, 0.0000, -7.0000);1.9387;
619.5363;6;1;False;BeforeFade;0.011;Crocodile;True;True;2.0793;0.0000;(-0.0237, 1.1230, -7.2285);(0.0357, 0.0577, 0.0098, 0.9976);(0.0211, 0.6645, -6.8880);(0.0391, 0.0644, -0.0074, 0.9971);(0.4430, 0.0000, 2.8369);(-0.2428, 0.0000, 2.0650);1.9387;
619.6378;6;1;False;Stimuli;0.101;Crocodile;True;True;2.0793;0.0000;(-0.0238, 1.1231, -7.2286);(0.0354, 0.0575, 0.0097, 0.9977);(0.0208, 0.6656, -6.8884);(0.0371, 0.0644, -0.0065, 0.9972);(0.4430, 0.0000, 2.8369);(-0.2428, 0.0000, 2.0650);1.9387;
620.6421;6;1;False;AfterFade;1.004;Crocodile;True;True;2.0793;0.0000;(-0.0287, 1.1227, -7.2292);(0.0368, 0.0521, 0.0142, 0.9979);(-0.0404, 0.6671, -6.9071);(0.0366, -0.0329, 0.0023, 0.9988);(0.4430, 0.0000, 2.8369);(-0.2428, 0.0000, 2.0650);1.9387;
621.9377;6;1;False;Estimation;1.296;Crocodile;True;True;2.0793;1.9434;(-0.0306, 1.1226, -7.2284);(0.0380, 0.0502, 0.0164, 0.9979);(-0.0428, 0.6384, -6.9096);(0.1358, -0.0346, -0.0561, 0.9885);(-0.1977, 0.0000, 1.9333);(-0.2428, 0.0000, 2.0650);0.8673;
623.6025;7;1;False;Focus;1.665;empty;empty;empty;7.0000;0.0000;(-0.0278, 1.1237, -7.2296);(0.0320, 0.0540, 0.0152, 0.9979);(-0.0273, 0.6593, -6.9040);(0.0743, -0.0103, -0.0075, 0.9972);(-0.1977, 0.0000, 1.9333);(0.0000, 0.0000, -7.0000);0.8673;
623.6132;7;1;False;BeforeFade;0.011;Turtle;False;False;5.2443;0.0000;(-0.0278, 1.1238, -7.2296);(0.0320, 0.0541, 0.0153, 0.9979);(-0.0271, 0.6595, -6.9039);(0.0745, -0.0102, -0.0076, 0.9971);(-0.1977, 0.0000, 1.9333);(-0.3933, 0.0000, 5.2295);0.8673;
623.7139;7;1;False;Stimuli;0.101;Turtle;False;False;5.2443;0.0000;(-0.0276, 1.1237, -7.2295);(0.0319, 0.0542, 0.0150, 0.9979);(-0.0272, 0.6596, -6.9038);(0.0745, -0.0104, -0.0083, 0.9971);(-0.1977, 0.0000, 1.9333);(-0.3933, 0.0000, 5.2295);0.8673;
624.7190;7;1;False;AfterFade;1.005;Turtle;False;False;5.2443;0.0000;(-0.0299, 1.1245, -7.2300);(0.0269, 0.0523, 0.0172, 0.9981);(-0.0254, 0.6989, -6.8822);(-0.0043, -0.0197, 0.0140, 0.9997);(-0.1977, 0.0000, 1.9333);(-0.3933, 0.0000, 5.2295);0.8673;
626.2938;7;1;False;Estimation;1.575;Turtle;False;False;5.2443;5.0497;(-0.0297, 1.1241, -7.2305);(0.0298, 0.0528, 0.0167, 0.9980);(-0.0330, 0.7094, -6.8834);(-0.0121, -0.0339, -0.0011, 0.9994);(-0.3661, 0.0000, 5.0364);(-0.3933, 0.0000, 5.2295);0.1440;
627.8239;8;1;False;Focus;1.530;empty;empty;empty;7.0000;0.0000;(-0.0277, 1.1241, -7.2313);(0.0291, 0.0512, 0.0138, 0.9982);(-0.0254, 0.7085, -6.8851);(-0.0036, -0.0118, -0.0092, 0.9999);(-0.3661, 0.0000, 5.0364);(0.0000, 0.0000, -7.0000);0.1440;
627.8351;8;1;False;BeforeFade;0.011;Crocodile;True;True;5.4900;0.0000;(-0.0277, 1.1241, -7.2313);(0.0291, 0.0512, 0.0139, 0.9982);(-0.0255, 0.7085, -6.8852);(-0.0035, -0.0117, -0.0091, 0.9999);(-0.3661, 0.0000, 5.0364);(1.2108, 0.0000, 5.3548);0.1440;
627.9356;8;1;False;Stimuli;0.101;Crocodile;True;True;5.4900;0.0000;(-0.0279, 1.1241, -7.2315);(0.0291, 0.0513, 0.0142, 0.9982);(-0.0259, 0.7086, -6.8859);(-0.0034, -0.0122, -0.0096, 0.9999);(-0.3661, 0.0000, 5.0364);(1.2108, 0.0000, 5.3548);0.1440;
628.9410;8;1;False;AfterFade;1.005;Crocodile;True;True;5.4900;0.0000;(-0.0118, 1.1239, -7.2305);(0.0322, 0.1470, 0.0025, 0.9886);(0.0658, 0.7140, -6.8718);(-0.0251, 0.1044, 0.0103, 0.9942);(-0.3661, 0.0000, 5.0364);(1.2108, 0.0000, 5.3548);0.1440;
630.7283;8;1;False;Estimation;1.787;Crocodile;True;True;5.4900;5.4484;(-0.0159, 1.1239, -7.2285);(0.0316, 0.1293, 0.0061, 0.9911);(0.0735, 0.7115, -6.8720);(-0.0233, 0.1151, 0.0085, 0.9930);(1.2903, 0.0000, 5.2934);(1.2108, 0.0000, 5.3548);0.9574;
632.5268;9;1;False;Focus;1.798;empty;empty;empty;7.0000;0.0000;(-0.0215, 1.1230, -7.2253);(0.0362, 0.0835, 0.0094, 0.9958);(0.0271, 0.7399, -6.8959);(-0.0553, 0.0584, -0.0147, 0.9967);(1.2903, 0.0000, 5.2934);(0.0000, 0.0000, -7.0000);0.9574;
632.5378;9;1;False;BeforeFade;0.011;Scorpio;True;False;4.8734;0.0000;(-0.0216, 1.1229, -7.2253);(0.0361, 0.0829, 0.0095, 0.9959);(0.0270, 0.7398, -6.8959);(-0.0551, 0.0581, -0.0144, 0.9967);(1.2903, 0.0000, 5.2934);(-1.1639, 0.0000, 4.7323);0.9574;
632.6381;9;1;False;Stimuli;0.100;Scorpio;True;False;4.8734;0.0000;(-0.0221, 1.1229, -7.2251);(0.0367, 0.0820, 0.0104, 0.9959);(0.0254, 0.7388, -6.8964);(-0.0534, 0.0570, -0.0145, 0.9968);(1.2903, 0.0000, 5.2934);(-1.1639, 0.0000, 4.7323);0.9574;
633.6434;9;1;False;AfterFade;1.005;Scorpio;True;False;4.8734;0.0000;(-0.0338, 1.1223, -7.2253);(0.0381, 0.0188, 0.0196, 0.9989);(-0.0595, 0.7177, -6.9131);(-0.0256, -0.0778, -0.0122, 0.9966);(1.2903, 0.0000, 5.2934);(-1.1639, 0.0000, 4.7323);0.9574;
635.4308;9;1;False;Estimation;1.787;Scorpio;True;False;4.8734;5.1168;(-0.0353, 1.1224, -7.2269);(0.0353, 0.0193, 0.0215, 0.9990);(-0.0667, 0.7153, -6.9184);(-0.0128, -0.0965, -0.0147, 0.9951);(-1.0268, 0.0000, 5.0128);(-1.1639, 0.0000, 4.7323);2.2418;
637.2287;10;1;False;Focus;1.798;empty;empty;empty;7.0000;0.0000;(-0.0319, 1.1225, -7.2273);(0.0364, 0.0311, 0.0181, 0.9987);(-0.0549, 0.7187, -6.9175);(-0.0173, -0.0711, -0.0249, 0.9970);(-1.0268, 0.0000, 5.0128);(0.0000, 0.0000, -7.0000);2.2418;
637.2399;10;1;False;BeforeFade;0.011;Turtle;False;False;1.8782;0.0000;(-0.0318, 1.1224, -7.2273);(0.0364, 0.0312, 0.0178, 0.9987);(-0.0549, 0.7186, -6.9175);(-0.0171, -0.0710, -0.0250, 0.9970);(-1.0268, 0.0000, 5.0128);(-0.2705, 0.0000, 1.8586);2.2418;
637.3405;10;1;False;Stimuli;0.100;Turtle;False;False;1.8782;0.0000;(-0.0319, 1.1223, -7.2272);(0.0371, 0.0285, 0.0158, 0.9988);(-0.0545, 0.7186, -6.9170);(-0.0171, -0.0706, -0.0247, 0.9971);(-1.0268, 0.0000, 5.0128);(-0.2705, 0.0000, 1.8586);2.2418;
638.3456;10;1;False;AfterFade;1.005;Turtle;False;False;1.8782;0.0000;(-0.0355, 1.1214, -7.2265);(0.0425, 0.0263, 0.0219, 0.9985);(-0.0499, 0.7024, -6.9131);(0.0081, -0.0629, -0.0121, 0.9979);(-1.0268, 0.0000, 5.0128);(-0.2705, 0.0000, 1.8586);2.2418;
639.8983;10;1;False;Estimation;1.553;Turtle;False;False;1.8782;2.1834;(-0.0360, 1.1220, -7.2276);(0.0382, 0.0244, 0.0221, 0.9987);(-0.0457, 0.6687, -6.9102);(0.1232, -0.0449, -0.0708, 0.9888);(-0.2749, 0.0000, 2.1661);(-0.2705, 0.0000, 1.8586);1.0477;
641.4172;11;1;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0346, 1.1226, -7.2284);(0.0346, 0.0272, 0.0206, 0.9988);(-0.0423, 0.6969, -6.9110);(0.0302, -0.0370, -0.0098, 0.9988);(-0.2749, 0.0000, 2.1661);(0.0000, 0.0000, -7.0000);1.0477;
641.4286;11;1;False;BeforeFade;0.011;Pig;False;True;3.5207;0.0000;(-0.0346, 1.1226, -7.2284);(0.0346, 0.0272, 0.0206, 0.9988);(-0.0423, 0.6971, -6.9110);(0.0299, -0.0370, -0.0099, 0.9988);(-0.2749, 0.0000, 2.1661);(0.0507, 0.0000, 3.5203);1.0477;
641.5294;11;1;False;Stimuli;0.101;Pig;False;True;3.5207;0.0000;(-0.0344, 1.1227, -7.2285);(0.0346, 0.0269, 0.0204, 0.9988);(-0.0426, 0.6978, -6.9113);(0.0289, -0.0373, -0.0110, 0.9988);(-0.2749, 0.0000, 2.1661);(0.0507, 0.0000, 3.5203);1.0477;
642.5350;11;1;False;AfterFade;1.006;Pig;False;True;3.5207;0.0000;(-0.0303, 1.1226, -7.2294);(0.0348, 0.0538, 0.0141, 0.9978);(-0.0158, 0.7045, -6.9015);(0.0023, 0.0106, -0.0023, 0.9999);(-0.2749, 0.0000, 2.1661);(0.0507, 0.0000, 3.5203);1.0477;
643.7294;11;1;False;Estimation;1.194;Pig;False;True;3.5207;3.8577;(-0.0321, 1.1223, -7.2294);(0.0366, 0.0514, 0.0175, 0.9979);(-0.0100, 0.6985, -6.8989);(0.0281, 0.0215, -0.0221, 0.9991);(0.1501, 0.0000, 3.8548);(0.0507, 0.0000, 3.5203);1.4063;
645.3935;12;1;False;Focus;1.664;empty;empty;empty;7.0000;0.0000;(-0.0282, 1.1219, -7.2281);(0.0381, 0.0512, 0.0136, 0.9979);(-0.0097, 0.6955, -6.9054);(0.0317, 0.0102, -0.0295, 0.9990);(0.1501, 0.0000, 3.8548);(0.0000, 0.0000, -7.0000);1.4063;
645.4047;12;1;False;BeforeFade;0.011;Deer;False;False;1.8905;0.0000;(-0.0282, 1.1219, -7.2281);(0.0381, 0.0512, 0.0135, 0.9979);(-0.0097, 0.6953, -6.9055);(0.0325, 0.0100, -0.0303, 0.9990);(0.1501, 0.0000, 3.8548);(-0.1734, 0.0000, 1.8825);1.4063;
645.5052;12;1;False;Stimuli;0.100;Deer;False;False;1.8905;0.0000;(-0.0282, 1.1218, -7.2281);(0.0381, 0.0511, 0.0136, 0.9979);(-0.0100, 0.6955, -6.9062);(0.0312, 0.0108, -0.0293, 0.9990);(0.1501, 0.0000, 3.8548);(-0.1734, 0.0000, 1.8825);1.4063;
646.5106;12;1;False;AfterFade;1.005;Deer;False;False;1.8905;0.0000;(-0.0320, 1.1221, -7.2299);(0.0358, 0.0481, 0.0170, 0.9981);(-0.0312, 0.6956, -6.9147);(0.0369, -0.0275, -0.0251, 0.9986);(0.1501, 0.0000, 3.8548);(-0.1734, 0.0000, 1.8825);1.4063;
647.8286;12;1;False;Estimation;1.318;Deer;False;False;1.8905;2.0162;(-0.0327, 1.1220, -7.2296);(0.0374, 0.0470, 0.0182, 0.9980);(-0.0284, 0.6626, -6.9159);(0.1333, -0.0210, -0.0754, 0.9880);(-0.1515, 0.0000, 2.0105);(-0.1734, 0.0000, 1.8825);0.9518;
649.6940;13;1;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(-0.0320, 1.1220, -7.2285);(0.0366, 0.0468, 0.0178, 0.9981);(-0.0242, 0.6697, -6.9134);(0.1232, -0.0096, -0.0814, 0.9890);(-0.1515, 0.0000, 2.0105);(0.0000, 0.0000, -7.0000);0.9518;
649.7050;13;1;False;BeforeFade;0.011;Crocodile;True;True;2.9016;0.0000;(-0.0319, 1.1220, -7.2285);(0.0365, 0.0467, 0.0176, 0.9981);(-0.0242, 0.6697, -6.9135);(0.1230, -0.0097, -0.0814, 0.9890);(-0.1515, 0.0000, 2.0105);(0.3606, 0.0000, 2.8791);0.9518;
649.8054;13;1;False;Stimuli;0.100;Crocodile;True;True;2.9016;0.0000;(-0.0318, 1.1220, -7.2286);(0.0376, 0.0475, 0.0171, 0.9980);(-0.0242, 0.6709, -6.9137);(0.1216, -0.0097, -0.0817, 0.9892);(-0.1515, 0.0000, 2.0105);(0.3606, 0.0000, 2.8791);0.9518;
